trial	params_json	primary_metric	wall_seconds	status	error
133	{"replicate":132}	0.021849	0.002	ok	
134	{"replicate":133}	0.010557	0.002	ok	
135	{"replicate":134}	0.026550	0.002	ok	
136	{"replicate":135}	0.009431	0.002	ok	
137	{"replicate":136}	0.007451	0.002	ok	
138	{"replicate":137}	0.014027	0.002	ok	
139	{"replicate":138}	0.011285	0.002	ok	
140	{"replicate":139}	0.011471	0.002	ok	
141	{"replicate":140}	0.004692	0.002	ok	
142	{"replicate":141}	0.019665	0.002	ok	
143	{"replicate":142}	0.008083	0.002	ok	
144	{"replicate":143}	0.005393	0.002	ok	
145	{"replicate":144}	0.016998	0.002	ok	
146	{"replicate":145}	0.015365	0.002	ok	
147	{"replicate":146}	0.007994	0.002	ok	
148	{"replicate":147}	0.017411	0.002	ok	
149	{"replicate":148}	-0.006668	0.002	ok	
150	{"replicate":149}	0.021790	0.002	ok	
151	{"replicate":150}	0.018416	0.002	ok	
152	{"replicate":151}	0.005866	0.002	ok	
153	{"replicate":152}	-0.003181	0.002	ok	
154	{"replicate":153}	0.006960	0.002	ok	
155	{"replicate":154}	0.027414	0.002	ok	
156	{"replicate":155}	0.022789	0.002	ok	
157	{"replicate":156}	0.005781	0.002	ok	
158	{"replicate":157}	0.028837	0.002	ok	
159	{"replicate":158}	0.015264	0.002	ok	
160	{"replicate":159}	0.009633	0.002	ok	
161	{"replicate":160}	0.019660	0.002	ok	
162	{"replicate":161}	0.012772	0.002	ok	
163	{"replicate":162}	0.007958	0.002	ok	
164	{"replicate":163}	0.008636	0.002	ok	
165	{"replicate":164}	0.006786	0.002	ok	
166	{"replicate":165}	0.004550	0.002	ok	
167	{"replicate":166}	0.020175	0.002	ok	
168	{"replicate":167}	0.021268	0.002	ok	
169	{"replicate":168}	0.024714	0.002	ok	
170	{"replicate":169}	-0.005756	0.002	ok	
171	{"replicate":170}	0.003555	0.002	ok	
172	{"replicate":171}	0.013040	0.002	ok	
173	{"replicate":172}	0.016116	0.002	ok	
174	{"replicate":173}	0.026350	0.002	ok	
175	{"replicate":174}	-0.004039	0.002	ok	
176	{"replicate":175}	0.016891	0.002	ok	
177	{"replicate":176}	0.012465	0.002	ok	
178	{"replicate":177}	0.013050	0.002	ok	
179	{"replicate":178}	0.026274	0.002	ok	
180	{"replicate":179}	0.030813	0.002	ok	
181	{"replicate":180}	0.008969	0.002	ok	
182	{"replicate":181}	0.013931	0.002	ok	
183	{"replicate":182}	0.009158	0.002	ok	
184	{"replicate":183}	0.017328	0.002	ok	
185	{"replicate":184}	0.017944	0.002	ok	
186	{"replicate":185}	0.021962	0.002	ok	
187	{"replicate":186}	0.025750	0.002	ok	
188	{"replicate":187}	-0.003082	0.002	ok	
189	{"replicate":188}	0.011329	0.002	ok	
190	{"replicate":189}	0.023636	0.002	ok	
191	{"replicate":190}	0.017813	0.002	ok	
192	{"replicate":191}	0.009794	0.002	ok	
