family	rung	repeat	fold	metric	value	note
lda_shrinkage	60	6	0	val_auc	1.0	
lda_shrinkage	60	6	0	val_pr_auc	1.0000000000000002	
lda_shrinkage	60	6	0	val_accuracy	1.0	
lda_shrinkage	60	6	0	val_f1	1.0	
lda_shrinkage	60	6	0	cal_intercept	-2.998862709693057	
lda_shrinkage	60	6	0	cal_slope	5.550632618882998	
lda_shrinkage	60	6	1	val_logloss	0.1814670669317358	
lda_shrinkage	60	6	1	val_auc	0.99	
lda_shrinkage	60	6	1	val_pr_auc	0.9909090909090909	
lda_shrinkage	60	6	1	val_accuracy	0.9	
lda_shrinkage	60	6	1	val_f1	0.9090909090909091	
lda_shrinkage	60	6	1	cal_intercept	-2.181757436365746	
lda_shrinkage	60	6	1	cal_slope	1.4437358208045439	
lda_shrinkage	60	6	2	val_logloss	0.030176270377853708	
lda_shrinkage	60	6	2	val_auc	1.0	
lda_shrinkage	60	6	2	val_pr_auc	0.9999999999999999	
lda_shrinkage	60	6	2	val_accuracy	1.0	
lda_shrinkage	60	6	2	val_f1	1.0	
lda_shrinkage	60	6	2	cal_intercept	2.9019431990964426	
lda_shrinkage	60	6	2	cal_slope	3.7428138516073712	
lda_shrinkage	60	6	3	val_logloss	0.1374513194608556	
lda_shrinkage	60	6	3	val_auc	0.98	
lda_shrinkage	60	6	3	val_pr_auc	0.9809090909090908	
lda_shrinkage	60	6	3	val_accuracy	0.9	
lda_shrinkage	60	6	3	val_f1	0.9	
lda_shrinkage	60	6	3	cal_intercept	0.3440613975087471	
lda_shrinkage	60	6	3	cal_slope	1.1081606547858274	
lda_shrinkage	60	7	0	val_logloss	0.13393928842176617	
lda_shrinkage	60	7	0	val_auc	1.0	
lda_shrinkage	60	7	0	val_pr_auc	0.9999999999999999	
lda_shrinkage	60	7	0	val_accuracy	0.95	
lda_shrinkage	60	7	0	val_f1	0.9523809523809523	
lda_shrinkage	60	7	0	cal_intercept	-261.6120986890565	
lda_shrinkage	60	7	0	cal_slope	155.03807551843087	
lda_shrinkage	60	7	1	val_logloss	0.08306438364871074	
lda_shrinkage	60	7	1	val_auc	1.0	
lda_shrinkage	60	7	1	val_pr_auc	0.9999999999999999	
lda_shrinkage	60	7	1	val_accuracy	0.95	
lda_shrinkage	60	7	1	val_f1	0.9473684210526315	
lda_shrinkage	60	7	1	cal_intercept	8.865714491760993	
lda_shrinkage	60	7	1	cal_slope	4.096980387952378	
lda_shrinkage	60	7	2	val_logloss	0.07504399360305167	
lda_shrinkage	60	7	2	val_auc	1.0	
lda_shrinkage	60	7	2	val_pr_auc	0.9999999999999999	
lda_shrinkage	60	7	2	val_accuracy	0.95	
lda_shrinkage	60	7	2	val_f1	0.9523809523809523	
lda_shrinkage	60	7	2	cal_intercept	-7.874788607705264	
lda_shrinkage	60	7	2	cal_slope	10.972035644844313	
lda_shrinkage	60	7	3	val_logloss	0.0722286035690887	
lda_shrinkage	60	7	3	val_auc	1.0	
lda_shrinkage	60	7	3	val_pr_auc	1.0000000000000002	
lda_shrinkage	60	7	3	val_accuracy	1.0	
lda_shrinkage	60	7	3	val_f1	1.0	
lda_shrinkage	60	7	3	cal_intercept	1.517994326953028	
lda_shrinkage	60	7	3	cal_slope	10.883967419951306	
lda_shrinkage	60	8	0	val_logloss	0.029243248741182108	
lda_shrinkage	60	8	0	val_auc	1.0	
lda_shrinkage	60	8	0	val_pr_auc	0.9999999999999999	
lda_shrinkage	60	8	0	val_accuracy	1.0	
lda_shrinkage	60	8	0	val_f1	1.0	
lda_shrinkage	60	8	0	cal_intercept	3.3977070545073453	
lda_shrinkage	60	8	0	cal_slope	3.8975191660737405	
lda_shrinkage	60	8	1	val_logloss	0.07570170224464563	
lda_shrinkage	60	8	1	val_auc	1.0	
lda_shrinkage	60	8	1	val_pr_auc	0.9999999999999999	
lda_shrinkage	60	8	1	val_accuracy	0.95	
lda_shrinkage	60	8	1	val_f1	0.9473684210526315	
lda_shrinkage	60	8	1	cal_intercept	6.750048208859975	
lda_shrinkage	60	8	1	cal_slope	15.22548924798675	
lda_shrinkage	60	8	2	val_logloss	0.11857129069235381	
lda_shrinkage	60	8	2	val_auc	1.0	
lda_shrinkage	60	8	2	val_pr_auc	1.0000000000000002	
lda_shrinkage	60	8	2	val_accuracy	0.95	
lda_shrinkage	60	8	2	val_f1	0.9473684210526315	
lda_shrinkage	60	8	2	cal_intercept	-125.93617465486835	
lda_shrinkage	60	8	2	cal_slope	86.78746691294651	
lda_shrinkage	60	8	3	val_logloss	0.08142276811631413	
lda_shrinkage	60	8	3	val_auc	1.0	
lda_shrinkage	60	8	3	val_pr_auc	0.9999999999999999	
lda_shrinkage	60	8	3	val_accuracy	1.0	
lda_shrinkage	60	8	3	val_f1	1.0	
lda_shrinkage	60	8	3	cal_intercept	-4.855699946298659	
lda_shrinkage	60	8	3	cal_slope	13.372867618503482	
lda_shrinkage	60	9	0	val_logloss	0.04759726399240557	
lda_shrinkage	60	9	0	val_auc	1.0	
lda_shrinkage	60	9	0	val_pr_auc	0.9999999999999999	
lda_shrinkage	60	9	0	val_accuracy	1.0	
lda_shrinkage	60	9	0	val_f1	1.0	
lda_shrinkage	60	9	0	cal_intercept	-4.457571764791152	
lda_shrinkage	60	9	0	cal_slope	8.74838590957478	
lda_shrinkage	60	9	1	val_logloss	0.1847806959331364	
lda_shrinkage	60	9	1	val_auc	0.98	
lda_shrinkage	60	9	1	val_pr_auc	0.9809090909090908	
lda_shrinkage	60	9	1	val_accuracy	0.9	
lda_shrinkage	60	9	1	val_f1	0.9	
lda_shrinkage	60	9	1	cal_intercept	-0.4272285997529359	
lda_shrinkage	60	9	1	cal_slope	2.589239764490226	
lda_shrinkage	60	9	2	val_logloss	0.13552511201104897	
lda_shrinkage	60	9	2	val_auc	0.99	
lda_shrinkage	60	9	2	val_pr_auc	0.9909090909090909	
lda_shrinkage	60	9	2	val_accuracy	0.9	
lda_shrinkage	60	9	2	val_f1	0.9	
lda_shrinkage	60	9	2	cal_intercept	0.7896004190027153	
lda_shrinkage	60	9	2	cal_slope	0.9628230139846942	
lda_shrinkage	60	9	3	val_logloss	0.019585256836442782	
lda_shrinkage	60	9	3	val_auc	1.0	
lda_shrinkage	60	9	3	val_pr_auc	1.0000000000000002	
lda_shrinkage	60	9	3	val_accuracy	1.0	
lda_shrinkage	60	9	3	val_f1	1.0	
lda_shrinkage	60	9	3	cal_intercept	1.0006148845419782	
lda_shrinkage	60	9	3	cal_slope	3.4345080505846344	
lda_shrinkage	60	10	0	val_logloss	0.0380680824518203	
lda_shrinkage	60	10	0	val_auc	1.0	
lda_shrinkage	60	10	0	val_pr_auc	0.9999999999999999	
lda_shrinkage	60	10	0	val_accuracy	1.0	
lda_shrinkage	60	10	0	val_f1	1.0	
lda_shrinkage	60	10	0	cal_intercept	3.6925266179327463	
lda_shrinkage	60	10	0	cal_slope	3.9245771495564896	
lda_shrinkage	60	10	1	val_logloss	0.017921268642676305	
lda_shrinkage	60	10	1	val_auc	1.0	
lda_shrinkage	60	10	1	val_pr_auc	0.9999999999999999	
lda_shrinkage	60	10	1	val_accuracy	1.0	
lda_shrinkage	60	10	1	val_f1	1.0	
lda_shrinkage	60	10	1	cal_intercept	1.9530247812008896	
lda_shrinkage	60	10	1	cal_slope	3.50156359516355	
lda_shrinkage	60	10	2	val_logloss	0.08032924672290385	
lda_shrinkage	60	10	2	val_auc	1.0	
lda_shrinkage	60	10	2	val_pr_auc	0.9999999999999999	
lda_shrinkage	60	10	2	val_accuracy	1.0	
lda_shrinkage	60	10	2	val_f1	1.0	
lda_shrinkage	60	10	2	cal_intercept	1.8187946945587063	
lda_shrinkage	60	10	2	cal_slope	12.808902906846072	
lda_shrinkage	60	10	3	val_logloss	0.24375510301181672	
lda_shrinkage	60	10	3	val_auc	0.9797979797979797	
lda_shrinkage	60	10	3	val_pr_auc	0.9797979797979799	
lda_shrinkage	60	10	3	val_accuracy	0.9	
lda_shrinkage	60	10	3	val_f1	0.9	
lda_shrinkage	60	10	3	cal_intercept	-2.531385972897918	
lda_shrinkage	60	10	3	cal_slope	1.6485660289180952	
lda_shrinkage	45	1	0	val_logloss	0.12098489034929212	
lda_shrinkage	45	1	0	val_auc	0.9797979797979798	
lda_shrinkage	45	1	0	val_pr_auc	0.9765432098765432	
lda_shrinkage	45	1	0	val_accuracy	0.95	
lda_shrinkage	45	1	0	val_f1	0.9473684210526315	
lda_shrinkage	45	1	0	cal_intercept	-0.039183604332754	
lda_shrinkage	45	1	0	cal_slope	1.4232811600916744	
lda_shrinkage	45	1	1	val_logloss	0.07599421662240315	
lda_shrinkage	45	1	1	val_auc	1.0	
lda_shrinkage	45	1	1	val_pr_auc	0.9999999999999999	
lda_shrinkage	45	1	1	val_accuracy	1.0	
lda_shrinkage	45	1	1	val_f1	1.0	
lda_shrinkage	45	1	1	cal_intercept	0.11832361020885067	
lda_shrinkage	45	1	1	cal_slope	12.940701841775823	
lda_shrinkage	45	1	2	val_logloss	0.08036714180309149	
lda_shrinkage	45	1	2	val_auc	1.0	
lda_shrinkage	45	1	2	val_pr_auc	0.9999999999999999	
lda_shrinkage	45	1	2	val_accuracy	0.95	
lda_shrinkage	45	1	2	val_f1	0.9523809523809523	
lda_shrinkage	45	1	2	cal_intercept	-8.611658578088832	
lda_shrinkage	45	1	2	cal_slope	5.3454560615796165	
lda_shrinkage	45	1	3	val_logloss	0.06521813777645163	
lda_shrinkage	45	1	3	val_auc	1.0	
lda_shrinkage	45	1	3	val_pr_auc	0.9999999999999999	
lda_shrinkage	45	1	3	val_accuracy	1.0	
lda_shrinkage	45	1	3	val_f1	1.0	
lda_shrinkage	45	1	3	cal_intercept	-3.552805305823285	
lda_shrinkage	45	1	3	cal_slope	14.369570429621243	
lda_shrinkage	45	2	0	val_logloss	0.2180567122725051	
lda_shrinkage	45	2	0	val_auc	0.9800000000000001	
lda_shrinkage	45	2	0	val_pr_auc	0.9833333333333333	
lda_shrinkage	45	2	0	val_accuracy	0.9	
lda_shrinkage	45	2	0	val_f1	0.9090909090909091	
lda_shrinkage	45	2	0	cal_intercept	-3.9478883277487826	
lda_shrinkage	45	2	0	cal_slope	2.2839258671080773	
lda_shrinkage	45	2	1	val_logloss	0.03334259681901329	
lda_shrinkage	45	2	1	val_auc	1.0	
lda_shrinkage	45	2	1	val_pr_auc	1.0000000000000002	
lda_shrinkage	45	2	1	val_accuracy	1.0	
lda_shrinkage	45	2	1	val_f1	1.0	
lda_shrinkage	45	2	1	cal_intercept	-5.214655796736344	
lda_shrinkage	45	2	1	cal_slope	4.2184057541606945	
lda_shrinkage	45	2	2	val_logloss	0.08390797755717276	
lda_shrinkage	45	2	2	val_auc	1.0	
lda_shrinkage	45	2	2	val_pr_auc	0.9999999999999999	
lda_shrinkage	45	2	2	val_accuracy	1.0	
lda_shrinkage	45	2	2	val_f1	1.0	
lda_shrinkage	45	2	2	cal_intercept	5.8403598739577784	
lda_shrinkage	45	2	2	cal_slope	4.740500047102931	
lda_shrinkage	45	2	3	val_logloss	0.02207149770644738	
lda_shrinkage	45	2	3	val_auc	1.0	
lda_shrinkage	45	2	3	val_pr_auc	0.9999999999999999	
lda_shrinkage	45	2	3	val_accuracy	1.0	
lda_shrinkage	45	2	3	val_f1	1.0	
lda_shrinkage	45	2	3	cal_intercept	1.8651802655094631	
lda_shrinkage	45	2	3	cal_slope	3.6016050477265487	
lda_shrinkage	45	3	0	val_logloss	0.028068096566129176	
lda_shrinkage	45	3	0	val_auc	1.0	
lda_shrinkage	45	3	0	val_pr_auc	0.9999999999999999	
lda_shrinkage	45	3	0	val_accuracy	1.0	
lda_shrinkage	45	3	0	val_f1	1.0	
lda_shrinkage	45	3	0	cal_intercept	1.7671424551595774	
lda_shrinkage	45	3	0	cal_slope	4.008026174807471	
lda_shrinkage	45	3	1	val_logloss	0.1375666976374115	
lda_shrinkage	45	3	1	val_auc	1.0	
lda_shrinkage	45	3	1	val_pr_auc	0.9999999999999999	
lda_shrinkage	45	3	1	val_accuracy	0.95	
lda_shrinkage	45	3	1	val_f1	0.9473684210526315	
lda_shrinkage	45	3	1	cal_intercept	13.178647826052778	
lda_shrinkage	45	3	1	cal_slope	5.162306162734284	
lda_shrinkage	45	3	2	val_logloss	0.10797728477345132	
lda_shrinkage	45	3	2	val_auc	0.99	
lda_shrinkage	45	3	2	val_pr_auc	0.9909090909090909	
lda_shrinkage	45	3	2	val_accuracy	0.95	
lda_shrinkage	45	3	2	val_f1	0.9523809523809523	
lda_shrinkage	45	3	2	cal_intercept	-0.4551236118538285	
lda_shrinkage	45	3	2	cal_slope	0.956486879194376	
lda_shrinkage	45	3	3	val_logloss	0.1559085569831821	
lda_shrinkage	45	3	3	val_auc	1.0	
lda_shrinkage	45	3	3	val_pr_auc	1.0000000000000002	
lda_shrinkage	45	3	3	val_accuracy	0.9	
lda_shrinkage	45	3	3	val_f1	0.9	
lda_shrinkage	45	3	3	cal_intercept	-13.100619272753075	
lda_shrinkage	45	3	3	cal_slope	17.01260738202908	
lda_shrinkage	45	4	0	val_logloss	0.11472048961313745	
lda_shrinkage	45	4	0	val_auc	1.0	
lda_shrinkage	45	4	0	val_pr_auc	1.0	
lda_shrinkage	45	4	0	val_accuracy	0.95	
lda_shrinkage	45	4	0	val_f1	0.9473684210526315	
lda_shrinkage	45	4	0	cal_intercept	-18.80887362027989	
lda_shrinkage	45	4	0	cal_slope	11.51366430009771	
lda_shrinkage	45	4	1	val_logloss	0.06493512686459388	
lda_shrinkage	45	4	1	val_auc	1.0	
lda_shrinkage	45	4	1	val_pr_auc	0.9999999999999999	
lda_shrinkage	45	4	1	val_accuracy	0.95	
lda_shrinkage	45	4	1	val_f1	0.9523809523809523	
lda_shrinkage	45	4	1	cal_intercept	-16.717337138023534	
lda_shrinkage	45	4	1	cal_slope	11.04258724816015	
lda_shrinkage	45	4	2	val_logloss	0.10643601114733584	
lda_shrinkage	45	4	2	val_auc	0.99	
lda_shrinkage	45	4	2	val_pr_auc	0.9909090909090909	
lda_shrinkage	45	4	2	val_accuracy	0.95	
lda_shrinkage	45	4	2	val_f1	0.9523809523809523	
lda_shrinkage	45	4	2	cal_intercept	-0.9600126977747656	
lda_shrinkage	45	4	2	cal_slope	1.5247260273066494	
lda_shrinkage	45	4	3	val_logloss	0.1059762282997063	
lda_shrinkage	45	4	3	val_auc	1.0	
