trial	params_json	primary_metric	wall_seconds	status	error
147	{"family":"lda_shrinkage","fold":2,"repeat":7,"rung":20}	0.036096	0.003	ok	
148	{"family":"lda_shrinkage","fold":3,"repeat":7,"rung":20}	0.025364	0.004	ok	
149	{"family":"lda_shrinkage","fold":0,"repeat":8,"rung":20}	0.002673	0.004	ok	
150	{"family":"lda_shrinkage","fold":1,"repeat":8,"rung":20}	0.025717	0.003	ok	
151	{"family":"lda_shrinkage","fold":2,"repeat":8,"rung":20}	0.053249	0.003	ok	
152	{"family":"lda_shrinkage","fold":3,"repeat":8,"rung":20}	0.049300	0.003	ok	
153	{"family":"lda_shrinkage","fold":0,"repeat":9,"rung":20}	0.025955	0.004	ok	
154	{"family":"lda_shrinkage","fold":1,"repeat":9,"rung":20}	0.048972	0.004	ok	
155	{"family":"lda_shrinkage","fold":2,"repeat":9,"rung":20}	0.056339	0.003	ok	
156	{"family":"lda_shrinkage","fold":3,"repeat":9,"rung":20}	0.035113	0.004	ok	
157	{"family":"lda_shrinkage","fold":0,"repeat":10,"rung":20}	0.002620	0.003	ok	
158	{"family":"lda_shrinkage","fold":1,"repeat":10,"rung":20}	0.000551	0.003	ok	
159	{"family":"lda_shrinkage","fold":2,"repeat":10,"rung":20}	0.043586	0.003	ok	
160	{"family":"lda_shrinkage","fold":3,"repeat":10,"rung":20}	0.139115	0.003	ok	
161	{"family":"lda_shrinkage","fold":0,"repeat":1,"rung":12}	0.099320	0.003	ok	
162	{"family":"lda_shrinkage","fold":1,"repeat":1,"rung":12}	0.059734	0.004	ok	
163	{"family":"lda_shrinkage","fold":2,"repeat":1,"rung":12}	0.022783	0.004	ok	
164	{"family":"lda_shrinkage","fold":3,"repeat":1,"rung":12}	0.064106	0.004	ok	
165	{"family":"lda_shrinkage","fold":0,"repeat":2,"rung":12}	0.078883	0.003	ok	
166	{"family":"lda_shrinkage","fold":1,"repeat":2,"rung":12}	0.004494	0.004	ok	
167	{"family":"lda_shrinkage","fold":2,"repeat":2,"rung":12}	0.007233	0.003	ok	
168	{"family":"lda_shrinkage","fold":3,"repeat":2,"rung":12}	0.001928	0.004	ok	
169	{"family":"lda_shrinkage","fold":0,"repeat":3,"rung":12}	0.001353	0.004	ok	
170	{"family":"lda_shrinkage","fold":1,"repeat":3,"rung":12}	0.116128	0.004	ok	
171	{"family":"lda_shrinkage","fold":2,"repeat":3,"rung":12}	0.054032	0.003	ok	
172	{"family":"lda_shrinkage","fold":3,"repeat":3,"rung":12}	0.204078	0.003	ok	
173	{"family":"lda_shrinkage","fold":0,"repeat":4,"rung":12}	0.099008	0.003	ok	
174	{"family":"lda_shrinkage","fold":1,"repeat":4,"rung":12}	0.017785	0.004	ok	
175	{"family":"lda_shrinkage","fold":2,"repeat":4,"rung":12}	0.029283	0.004	ok	
176	{"family":"lda_shrinkage","fold":3,"repeat":4,"rung":12}	0.050026	0.003	ok	
177	{"family":"lda_shrinkage","fold":0,"repeat":5,"rung":12}	0.018981	0.003	ok	
178	{"family":"lda_shrinkage","fold":1,"repeat":5,"rung":12}	0.041056	0.003	ok	
179	{"family":"lda_shrinkage","fold":2,"repeat":5,"rung":12}	0.089988	0.003	ok	
180	{"family":"lda_shrinkage","fold":3,"repeat":5,"rung":12}	0.031044	0.003	ok	
181	{"family":"lda_shrinkage","fold":0,"repeat":6,"rung":12}	0.005470	0.004	ok	
182	{"family":"lda_shrinkage","fold":1,"repeat":6,"rung":12}	0.062557	0.004	ok	
183	{"family":"lda_shrinkage","fold":2,"repeat":6,"rung":12}	0.011367	0.004	ok	
184	{"family":"lda_shrinkage","fold":3,"repeat":6,"rung":12}	0.110203	0.004	ok	
185	{"family":"lda_shrinkage","fold":0,"repeat":7,"rung":12}	0.066798	0.004	ok	
186	{"family":"lda_shrinkage","fold":1,"repeat":7,"rung":12}	0.005589	0.004	ok	
187	{"family":"lda_shrinkage","fold":2,"repeat":7,"rung":12}	0.049512	0.004	ok	
188	{"family":"lda_shrinkage","fold":3,"repeat":7,"rung":12}	0.065377	0.003	ok	
