trial	params_json	primary_metric	wall_seconds	status	error
68	{"boot_idx":68}	0.000000	0.001	ok	
69	{"boot_idx":69}	0.000000	0.001	ok	
70	{"boot_idx":70}	-0.000000	0.001	ok	
71	{"boot_idx":71}	0.000000	0.001	ok	
72	{"boot_idx":72}	0.000000	0.001	ok	
73	{"boot_idx":73}	0.000000	0.001	ok	
74	{"boot_idx":74}	-0.000000	0.001	ok	
75	{"boot_idx":75}	-0.000000	0.001	ok	
76	{"boot_idx":76}	-0.000000	0.001	ok	
77	{"boot_idx":77}	0.000000	0.001	ok	
78	{"boot_idx":78}	0.000000	0.001	ok	
79	{"boot_idx":79}	0.000000	0.001	ok	
80	{"boot_idx":80}	0.000000	0.001	ok	
81	{"boot_idx":81}	0.000000	0.001	ok	
82	{"boot_idx":82}	0.000000	0.001	ok	
83	{"boot_idx":83}	0.000000	0.001	ok	
84	{"boot_idx":84}	0.000000	0.001	ok	
85	{"boot_idx":85}	0.000000	0.001	ok	
86	{"boot_idx":86}	0.000000	0.001	ok	
87	{"boot_idx":87}	0.000000	0.001	ok	
88	{"boot_idx":88}	0.000000	0.001	ok	
89	{"boot_idx":89}	0.000000	0.001	ok	
90	{"boot_idx":90}	0.000000	0.001	ok	
91	{"boot_idx":91}	0.000000	0.001	ok	
92	{"boot_idx":92}	0.000000	0.001	ok	
93	{"boot_idx":93}	0.000000	0.001	ok	
94	{"boot_idx":94}	0.000000	0.001	ok	
95	{"boot_idx":95}	0.000000	0.001	ok	
96	{"boot_idx":96}	0.000000	0.001	ok	
97	{"boot_idx":97}	0.000000	0.001	ok	
98	{"boot_idx":98}	0.000000	0.001	ok	
99	{"boot_idx":99}	0.000000	0.001	ok	
100	{"boot_idx":100}	0.000000	0.001	ok	
101	{"boot_idx":101}	0.000000	0.001	ok	
102	{"boot_idx":102}	0.000000	0.001	ok	
103	{"boot_idx":103}	0.000000	0.001	ok	
104	{"boot_idx":104}	0.000000	0.001	ok	
105	{"boot_idx":105}	0.000000	0.001	ok	
106	{"boot_idx":106}	0.000000	0.001	ok	
107	{"boot_idx":107}	0.000000	0.001	ok	
108	{"boot_idx":108}	0.000000	0.001	ok	
109	{"boot_idx":109}	0.000000	0.001	ok	
110	{"boot_idx":110}	0.000000	0.001	ok	
111	{"boot_idx":111}	0.000000	0.001	ok	
112	{"boot_idx":112}	0.000000	0.001	ok	
113	{"boot_idx":113}	0.000000	0.001	ok	
114	{"boot_idx":114}	0.000000	0.001	ok	
115	{"boot_idx":115}	-0.000000	0.001	ok	
116	{"boot_idx":116}	-0.000000	0.001	ok	
117	{"boot_idx":117}	0.000000	0.001	ok	
118	{"boot_idx":118}	0.000000	0.001	ok	
119	{"boot_idx":119}	0.000000	0.001	ok	
120	{"boot_idx":120}	0.000000	0.001	ok	
121	{"boot_idx":121}	0.000000	0.001	ok	
122	{"boot_idx":122}	0.000000	0.001	ok	
123	{"boot_idx":123}	0.000000	0.001	ok	
124	{"boot_idx":124}	0.000000	0.001	ok	
125	{"boot_idx":125}	0.000000	0.001	ok	
126	{"boot_idx":126}	0.000000	0.001	ok	
127	{"boot_idx":127}	0.000000	0.001	ok	
128	{"boot_idx":128}	0.000000	0.001	ok	
129	{"boot_idx":129}	0.000000	0.001	ok	
130	{"boot_idx":130}	0.000000	0.001	ok	
131	{"boot_idx":131}	0.000000	0.001	ok	
132	{"boot_idx":132}	0.000000	0.001	ok	
133	{"boot_idx":133}	0.000000	0.001	ok	
134	{"boot_idx":134}	0.000000	0.001	ok	
135	{"boot_idx":135}	0.000000	0.001	ok	
136	{"boot_idx":136}	-0.000000	0.001	ok	
137	{"boot_idx":137}	0.000000	0.001	ok	
138	{"boot_idx":138}	0.000000	0.001	ok	
139	{"boot_idx":139}	0.000000	0.001	ok	
140	{"boot_idx":140}	0.000000	0.001	ok	
141	{"boot_idx":141}	0.000000	0.001	ok	
142	{"boot_idx":142}	0.000000	0.001	ok	
143	{"boot_idx":143}	0.000000	0.001	ok	
144	{"boot_idx":144}	0.000000	0.001	ok	
145	{"boot_idx":145}	0.000000	0.001	ok	
146	{"boot_idx":146}	0.000000	0.001	ok	
147	{"boot_idx":147}	0.000000	0.001	ok	
148	{"boot_idx":148}	0.000000	0.001	ok	
149	{"boot_idx":149}	0.000000	0.001	ok	
150	{"boot_idx":150}	0.000000	0.001	ok	
151	{"boot_idx":151}	0.000000	0.001	ok	
152	{"boot_idx":152}	0.000000	0.001	ok	
153	{"boot_idx":153}	0.000000	0.001	ok	
154	{"boot_idx":154}	0.000000	0.001	ok	
155	{"boot_idx":155}	0.000000	0.001	ok	
156	{"boot_idx":156}	0.000000	0.001	ok	
157	{"boot_idx":157}	0.000000	0.001	ok	
158	{"boot_idx":158}	0.000000	0.001	ok	
159	{"boot_idx":159}	0.000000	0.001	ok	
160	{"boot_idx":160}	0.000000	0.001	ok	
161	{"boot_idx":161}	0.000000	0.001	ok	
162	{"boot_idx":162}	0.000000	0.001	ok	
163	{"boot_idx":163}	0.000000	0.001	ok	
164	{"boot_idx":164}	0.000000	0.001	ok	
165	{"boot_idx":165}	0.000000	0.001	ok	
166	{"boot_idx":166}	-0.000000	0.001	ok	
167	{"boot_idx":167}	-0.000000	0.001	ok	
168	{"boot_idx":168}	0.000000	0.001	ok	
169	{"boot_idx":169}	0.000000	0.001	ok	
170	{"boot_idx":170}	0.000000	0.001	ok	
171	{"boot_idx":171}	0.000000	0.001	ok	
172	{"boot_idx":172}	0.000000	0.001	ok	
173	{"boot_idx":173}	0.000000	0.001	ok	
174	{"boot_idx":174}	-0.000000	0.001	ok	
175	{"boot_idx":175}	0.000000	0.001	ok	
176	{"boot_idx":176}	0.000000	0.001	ok	
177	{"boot_idx":177}	0.000000	0.001	ok	
178	{"boot_idx":178}	0.000000	0.001	ok	
179	{"boot_idx":179}	0.000000	0.001	ok	
