trial	params_json	primary_metric	wall_seconds	status	error
76	{"family":"qda","fold":3,"repeat":9,"rung":45}	0.011276	0.001	ok	
77	{"family":"qda","fold":0,"repeat":10,"rung":45}	0.027099	0.001	ok	
78	{"family":"qda","fold":1,"repeat":10,"rung":45}	0.061070	0.001	ok	
79	{"family":"qda","fold":2,"repeat":10,"rung":45}	0.022982	0.001	ok	
80	{"family":"qda","fold":3,"repeat":10,"rung":45}	0.021277	0.001	ok	
81	{"family":"qda","fold":0,"repeat":1,"rung":30}	0.023225	0.001	ok	
82	{"family":"qda","fold":1,"repeat":1,"rung":30}	0.015164	0.001	ok	
83	{"family":"qda","fold":2,"repeat":1,"rung":30}	0.073262	0.001	ok	
84	{"family":"qda","fold":3,"repeat":1,"rung":30}	0.032340	0.001	ok	
85	{"family":"qda","fold":0,"repeat":2,"rung":30}	0.043638	0.001	ok	
86	{"family":"qda","fold":1,"repeat":2,"rung":30}	0.007257	0.001	ok	
87	{"family":"qda","fold":2,"repeat":2,"rung":30}	0.020348	0.001	ok	
88	{"family":"qda","fold":3,"repeat":2,"rung":30}	0.043969	0.001	ok	
89	{"family":"qda","fold":0,"repeat":3,"rung":30}	0.020040	0.001	ok	
90	{"family":"qda","fold":1,"repeat":3,"rung":30}	0.032889	0.001	ok	
91	{"family":"qda","fold":2,"repeat":3,"rung":30}	0.049657	0.001	ok	
92	{"family":"qda","fold":3,"repeat":3,"rung":30}	0.028817	0.001	ok	
93	{"family":"qda","fold":0,"repeat":4,"rung":30}	0.057595	0.001	ok	
94	{"family":"qda","fold":1,"repeat":4,"rung":30}	0.004121	0.001	ok	
95	{"family":"qda","fold":2,"repeat":4,"rung":30}	0.059490	0.001	ok	
96	{"family":"qda","fold":3,"repeat":4,"rung":30}	0.049581	0.001	ok	
97	{"family":"qda","fold":0,"repeat":5,"rung":30}	0.029453	0.001	ok	
98	{"family":"qda","fold":1,"repeat":5,"rung":30}	0.020922	0.001	ok	
99	{"family":"qda","fold":2,"repeat":5,"rung":30}	0.025002	0.001	ok	
100	{"family":"qda","fold":3,"repeat":5,"rung":30}	0.013977	0.001	ok	
101	{"family":"qda","fold":0,"repeat":6,"rung":30}	0.029622	0.001	ok	
102	{"family":"qda","fold":1,"repeat":6,"rung":30}	0.091709	0.001	ok	
103	{"family":"qda","fold":2,"repeat":6,"rung":30}	0.018640	0.001	ok	
104	{"family":"qda","fold":3,"repeat":6,"rung":30}	0.011478	0.001	ok	
105	{"family":"qda","fold":0,"repeat":7,"rung":30}	0.036937	0.001	ok	
106	{"family":"qda","fold":1,"repeat":7,"rung":30}	0.022386	0.001	ok	
107	{"family":"qda","fold":2,"repeat":7,"rung":30}	0.055271	0.001	ok	
108	{"family":"qda","fold":3,"repeat":7,"rung":30}	0.018447	0.001	ok	
109	{"family":"qda","fold":0,"repeat":8,"rung":30}	0.033147	0.001	ok	
110	{"family":"qda","fold":1,"repeat":8,"rung":30}	0.020982	0.001	ok	
111	{"family":"qda","fold":2,"repeat":8,"rung":30}	0.039363	0.001	ok	
112	{"family":"qda","fold":3,"repeat":8,"rung":30}	0.054996	0.001	ok	
113	{"family":"qda","fold":0,"repeat":9,"rung":30}	0.094560	0.001	ok	
114	{"family":"qda","fold":1,"repeat":9,"rung":30}	0.015161	0.001	ok	
115	{"family":"qda","fold":2,"repeat":9,"rung":30}	0.045679	0.001	ok	
116	{"family":"qda","fold":3,"repeat":9,"rung":30}	0.011302	0.001	ok	
117	{"family":"qda","fold":0,"repeat":10,"rung":30}	0.027241	0.001	ok	
118	{"family":"qda","fold":1,"repeat":10,"rung":30}	0.088197	0.001	ok	
119	{"family":"qda","fold":2,"repeat":10,"rung":30}	0.027846	0.001	ok	
120	{"family":"qda","fold":3,"repeat":10,"rung":30}	0.021785	0.001	ok	
121	{"family":"qda","fold":0,"repeat":1,"rung":20}	0.028080	0.001	ok	
122	{"family":"qda","fold":1,"repeat":1,"rung":20}	0.011359	0.001	ok	
123	{"family":"qda","fold":2,"repeat":1,"rung":20}	0.083640	0.001	ok	
124	{"family":"qda","fold":3,"repeat":1,"rung":20}	0.024522	0.001	ok	
125	{"family":"qda","fold":0,"repeat":2,"rung":20}	0.050643	0.001	ok	
126	{"family":"qda","fold":1,"repeat":2,"rung":20}	0.007996	0.001	ok	
127	{"family":"qda","fold":2,"repeat":2,"rung":20}	0.028452	0.001	ok	
128	{"family":"qda","fold":3,"repeat":2,"rung":20}	0.043583	0.001	ok	
129	{"family":"qda","fold":0,"repeat":3,"rung":20}	0.020961	0.001	ok	
130	{"family":"qda","fold":1,"repeat":3,"rung":20}	0.038409	0.001	ok	
131	{"family":"qda","fold":2,"repeat":3,"rung":20}	0.042049	0.001	ok	
132	{"family":"qda","fold":3,"repeat":3,"rung":20}	0.020706	0.001	ok	
133	{"family":"qda","fold":0,"repeat":4,"rung":20}	0.041193	0.001	ok	
134	{"family":"qda","fold":1,"repeat":4,"rung":20}	0.005860	0.001	ok	
135	{"family":"qda","fold":2,"repeat":4,"rung":20}	0.051817	0.001	ok	
136	{"family":"qda","fold":3,"repeat":4,"rung":20}	0.045899	0.001	ok	
137	{"family":"qda","fold":0,"repeat":5,"rung":20}	0.030190	0.001	ok	
138	{"family":"qda","fold":1,"repeat":5,"rung":20}	0.026486	0.001	ok	
139	{"family":"qda","fold":2,"repeat":5,"rung":20}	0.031426	0.001	ok	
140	{"family":"qda","fold":3,"repeat":5,"rung":20}	0.013463	0.001	ok	
141	{"family":"qda","fold":0,"repeat":6,"rung":20}	0.065521	0.001	ok	
142	{"family":"qda","fold":1,"repeat":6,"rung":20}	0.112246	0.001	ok	
143	{"family":"qda","fold":2,"repeat":6,"rung":20}	0.012796	0.001	ok	
144	{"family":"qda","fold":3,"repeat":6,"rung":20}	0.014617	0.001	ok	
145	{"family":"qda","fold":0,"repeat":7,"rung":20}	0.043178	0.001	ok	
146	{"family":"qda","fold":1,"repeat":7,"rung":20}	0.015856	0.001	ok	
147	{"family":"qda","fold":2,"repeat":7,"rung":20}	0.067922	0.001	ok	
148	{"family":"qda","fold":3,"repeat":7,"rung":20}	0.026001	0.001	ok	
149	{"family":"qda","fold":0,"repeat":8,"rung":20}	0.041368	0.001	ok	
150	{"family":"qda","fold":1,"repeat":8,"rung":20}	0.021137	0.001	ok	
151	{"family":"qda","fold":2,"repeat":8,"rung":20}	0.049271	0.001	ok	
152	{"family":"qda","fold":3,"repeat":8,"rung":20}	0.075362	0.001	ok	
153	{"family":"qda","fold":0,"repeat":9,"rung":20}	0.082884	0.001	ok	
154	{"family":"qda","fold":1,"repeat":9,"rung":20}	0.008130	0.001	ok	
155	{"family":"qda","fold":2,"repeat":9,"rung":20}	0.033459	0.001	ok	
156	{"family":"qda","fold":3,"repeat":9,"rung":20}	0.012976	0.001	ok	
157	{"family":"qda","fold":0,"repeat":10,"rung":20}	0.025334	0.001	ok	
