trial	params_json	primary_metric	wall_seconds	status	error
68	{"family":"anchor_lda4","fold":3,"repeat":7,"rung":45}	0.043562	0.001	ok	
69	{"family":"anchor_lda4","fold":0,"repeat":8,"rung":45}	0.018816	0.001	ok	
70	{"family":"anchor_lda4","fold":1,"repeat":8,"rung":45}	0.000464	0.001	ok	
71	{"family":"anchor_lda4","fold":2,"repeat":8,"rung":45}	0.010153	0.001	ok	
72	{"family":"anchor_lda4","fold":3,"repeat":8,"rung":45}	0.005340	0.001	ok	
73	{"family":"anchor_lda4","fold":0,"repeat":9,"rung":45}	0.031014	0.001	ok	
74	{"family":"anchor_lda4","fold":1,"repeat":9,"rung":45}	0.029350	0.001	ok	
75	{"family":"anchor_lda4","fold":2,"repeat":9,"rung":45}	0.032121	0.001	ok	
76	{"family":"anchor_lda4","fold":3,"repeat":9,"rung":45}	0.000173	0.001	ok	
77	{"family":"anchor_lda4","fold":0,"repeat":10,"rung":45}	0.002494	0.001	ok	
78	{"family":"anchor_lda4","fold":1,"repeat":10,"rung":45}	0.012567	0.001	ok	
79	{"family":"anchor_lda4","fold":2,"repeat":10,"rung":45}	0.018473	0.001	ok	
80	{"family":"anchor_lda4","fold":3,"repeat":10,"rung":45}	0.039452	0.001	ok	
81	{"family":"anchor_lda4","fold":0,"repeat":1,"rung":30}	0.023135	0.001	ok	
82	{"family":"anchor_lda4","fold":1,"repeat":1,"rung":30}	0.005307	0.001	ok	
83	{"family":"anchor_lda4","fold":2,"repeat":1,"rung":30}	0.008145	0.001	ok	
84	{"family":"anchor_lda4","fold":3,"repeat":1,"rung":30}	0.011557	0.001	ok	
85	{"family":"anchor_lda4","fold":0,"repeat":2,"rung":30}	0.042545	0.001	ok	
86	{"family":"anchor_lda4","fold":1,"repeat":2,"rung":30}	0.000394	0.001	ok	
87	{"family":"anchor_lda4","fold":2,"repeat":2,"rung":30}	0.055448	0.001	ok	
88	{"family":"anchor_lda4","fold":3,"repeat":2,"rung":30}	0.042743	0.001	ok	
89	{"family":"anchor_lda4","fold":0,"repeat":3,"rung":30}	0.001699	0.001	ok	
90	{"family":"anchor_lda4","fold":1,"repeat":3,"rung":30}	0.030264	0.001	ok	
91	{"family":"anchor_lda4","fold":2,"repeat":3,"rung":30}	0.008487	0.001	ok	
92	{"family":"anchor_lda4","fold":3,"repeat":3,"rung":30}	0.003937	0.001	ok	
93	{"family":"anchor_lda4","fold":0,"repeat":4,"rung":30}	0.086457	0.001	ok	
94	{"family":"anchor_lda4","fold":1,"repeat":4,"rung":30}	0.006031	0.001	ok	
95	{"family":"anchor_lda4","fold":2,"repeat":4,"rung":30}	0.000887	0.001	ok	
96	{"family":"anchor_lda4","fold":3,"repeat":4,"rung":30}	0.053717	0.001	ok	
97	{"family":"anchor_lda4","fold":0,"repeat":5,"rung":30}	0.001942	0.001	ok	
98	{"family":"anchor_lda4","fold":1,"repeat":5,"rung":30}	0.016123	0.001	ok	
99	{"family":"anchor_lda4","fold":2,"repeat":5,"rung":30}	0.072983	0.001	ok	
100	{"family":"anchor_lda4","fold":3,"repeat":5,"rung":30}	0.007767	0.001	ok	
101	{"family":"anchor_lda4","fold":0,"repeat":6,"rung":30}	0.000115	0.001	ok	
102	{"family":"anchor_lda4","fold":1,"repeat":6,"rung":30}	0.023394	0.001	ok	
103	{"family":"anchor_lda4","fold":2,"repeat":6,"rung":30}	0.005313	0.001	ok	
104	{"family":"anchor_lda4","fold":3,"repeat":6,"rung":30}	0.015283	0.001	ok	
105	{"family":"anchor_lda4","fold":0,"repeat":7,"rung":30}	0.002748	0.002	ok	
106	{"family":"anchor_lda4","fold":1,"repeat":7,"rung":30}	0.015614	0.001	ok	
107	{"family":"anchor_lda4","fold":2,"repeat":7,"rung":30}	0.063476	0.001	ok	
108	{"family":"anchor_lda4","fold":3,"repeat":7,"rung":30}	0.040342	0.001	ok	
109	{"family":"anchor_lda4","fold":0,"repeat":8,"rung":30}	0.029806	0.001	ok	
110	{"family":"anchor_lda4","fold":1,"repeat":8,"rung":30}	0.001277	0.001	ok	
111	{"family":"anchor_lda4","fold":2,"repeat":8,"rung":30}	0.011151	0.001	ok	
112	{"family":"anchor_lda4","fold":3,"repeat":8,"rung":30}	0.045625	0.001	ok	
113	{"family":"anchor_lda4","fold":0,"repeat":9,"rung":30}	0.042782	0.001	ok	
114	{"family":"anchor_lda4","fold":1,"repeat":9,"rung":30}	0.037137	0.001	ok	
115	{"family":"anchor_lda4","fold":2,"repeat":9,"rung":30}	0.037359	0.001	ok	
116	{"family":"anchor_lda4","fold":3,"repeat":9,"rung":30}	0.000544	0.001	ok	
117	{"family":"anchor_lda4","fold":0,"repeat":10,"rung":30}	0.002948	0.001	ok	
118	{"family":"anchor_lda4","fold":1,"repeat":10,"rung":30}	0.034954	0.001	ok	
119	{"family":"anchor_lda4","fold":2,"repeat":10,"rung":30}	0.049431	0.001	ok	
120	{"family":"anchor_lda4","fold":3,"repeat":10,"rung":30}	0.033364	0.001	ok	
121	{"family":"anchor_lda4","fold":0,"repeat":1,"rung":20}	0.037188	0.001	ok	
122	{"family":"anchor_lda4","fold":1,"repeat":1,"rung":20}	0.000078	0.001	ok	
123	{"family":"anchor_lda4","fold":2,"repeat":1,"rung":20}	0.008780	0.001	ok	
124	{"family":"anchor_lda4","fold":3,"repeat":1,"rung":20}	0.000705	0.001	ok	
125	{"family":"anchor_lda4","fold":0,"repeat":2,"rung":20}	0.060169	0.001	ok	
126	{"family":"anchor_lda4","fold":1,"repeat":2,"rung":20}	0.000107	0.001	ok	
127	{"family":"anchor_lda4","fold":2,"repeat":2,"rung":20}	0.060281	0.001	ok	
